2023-03-12 09:43:59.392948 [INFO   ] [APP] application started
2023-03-12 09:50:27.078104 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:27.235447 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150700; bid volumes: 1500
2023-03-12 09:50:27.278971 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150800; ask volumes: 4000; bid prices: 150700; bid volumes: 60
2023-03-12 09:50:27.279063 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:27.498562 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150800; ask volumes: 14620; bid prices: 150700; bid volumes: 60
2023-03-12 09:50:27.498683 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:27.545497 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150700; bid volumes: 60
2023-03-12 09:50:27.842213 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 13000; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:27.842273 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:27.940792 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:28.025754 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 2000; bid prices: 150300; bid volumes: 17620
2023-03-12 09:50:28.025832 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:28.187707 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 30
2023-03-12 09:50:28.276469 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 14100; bid prices: 150500; bid volumes: 970
2023-03-12 09:50:28.276552 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 25; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:28.540541 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 970
2023-03-12 09:50:28.544015 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 11000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:28.544067 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 18
2023-03-12 09:50:28.679452 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 150500; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 09:50:28.778505 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 4
2023-03-12 09:50:28.801005 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 16700; bid prices: 150500; bid volumes: 3400
2023-03-12 09:50:28.801073 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 25; bid prices: 150500; bid volumes: 14
2023-03-12 09:50:29.000910 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 12300; bid prices: 150500; bid volumes: 1140
2023-03-12 09:50:29.000980 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 150500; bid volumes: 14
2023-03-12 09:50:29.093681 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 14
2023-03-12 09:50:29.179136 [INFO   ] [AUTO] order 610 filled for 10 lots at $151100 cents
2023-03-12 09:50:29.182675 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 151000; ask volumes: 15; bid prices: 0; bid volumes: 0
2023-03-12 09:50:29.182733 [INFO   ] [AUTO] hedge order 611 filled for 10 lots at $150600 average price in cents
2023-03-12 09:50:29.296137 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 1100
2023-03-12 09:50:29.302941 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 3000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:29.303023 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151200; ask volumes: 9969; bid prices: 150400; bid volumes: 67
2023-03-12 09:50:29.561671 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 4000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:29.561715 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 45; bid prices: 150400; bid volumes: 67
2023-03-12 09:50:29.746973 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 12000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:29.747032 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 45; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:29.935666 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 150800; ask volumes: 45; bid prices: 0; bid volumes: 0
2023-03-12 09:50:30.031559 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 11000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:30.031594 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:30.261961 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 3000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:30.262002 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:30.503131 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 15870; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:30.503216 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151100; ask volumes: 10; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:30.508324 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:30.807327 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 10000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:30.807457 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:31.086882 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 4000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:31.086924 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:31.249983 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 12000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:31.250026 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:31.545196 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 11000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:31.545276 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 67; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:31.758495 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 12000; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:31.758538 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 67; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:31.999897 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 150600; ask volumes: 1200; bid prices: 0; bid volumes: 0
2023-03-12 09:50:32.091775 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150800; ask volumes: 4000; bid prices: 150600; bid volumes: 1000
2023-03-12 09:50:32.091879 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 67; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:32.325128 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150800; ask volumes: 14000; bid prices: 150600; bid volumes: 4140
2023-03-12 09:50:32.325197 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 67; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:32.548152 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 11360; bid prices: 150600; bid volumes: 1000
2023-03-12 09:50:32.548229 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 67; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:32.684792 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 150800; ask volumes: 33; bid prices: 0; bid volumes: 0
2023-03-12 09:50:32.803940 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 11360; bid prices: 150600; bid volumes: 1000
2023-03-12 09:50:32.803976 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 34; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:33.032885 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 12460; bid prices: 150600; bid volumes: 4140
2023-03-12 09:50:33.032933 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 34; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:33.287383 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 12860; bid prices: 150600; bid volumes: 4140
2023-03-12 09:50:33.287435 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 34; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:33.532351 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 11400; bid prices: 150600; bid volumes: 4140
2023-03-12 09:50:33.532389 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 34; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:33.773335 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150700; ask volumes: 12500; bid prices: 150600; bid volumes: 4570
2023-03-12 09:50:33.773379 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150700; ask volumes: 45; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:33.933582 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150600; bid volumes: 4570
2023-03-12 09:50:34.059678 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 12500; bid prices: 150500; bid volumes: 1110
2023-03-12 09:50:34.059768 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150700; ask volumes: 45; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:34.275172 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 11400; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:34.275210 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150700; ask volumes: 45; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:34.501763 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 14500; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:34.501795 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150700; ask volumes: 45; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:34.573537 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 150700; ask volumes: 45; bid prices: 0; bid volumes: 0
2023-03-12 09:50:34.793713 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150600; ask volumes: 15040; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:34.793746 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151200; ask volumes: 10062; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:34.878832 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150500; bid volumes: 1000
2023-03-12 09:50:34.999604 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:34.999638 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150400; ask volumes: 12400; bid prices: 150200; bid volumes: 7000
2023-03-12 09:50:34.999682 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151200; ask volumes: 10062; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:35.316838 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 1400; bid prices: 150400; bid volumes: 3000
2023-03-12 09:50:35.316924 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10010; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:35.550830 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150500; ask volumes: 13950; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:35.550863 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:35.587107 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150400; bid volumes: 1000
2023-03-12 09:50:35.633868 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150200; bid volumes: 1000
2023-03-12 09:50:35.755915 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150200; ask volumes: 12400; bid prices: 150100; bid volumes: 1000
2023-03-12 09:50:35.755998 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:36.012333 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150200; ask volumes: 11500; bid prices: 150000; bid volumes: 2000
2023-03-12 09:50:36.012369 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150800; ask volumes: 10010; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:36.248675 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150200; ask volumes: 16030; bid prices: 150000; bid volumes: 2000
2023-03-12 09:50:36.248709 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150700; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:36.587640 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150000; ask volumes: 13530; bid prices: 149700; bid volumes: 1530
2023-03-12 09:50:36.587696 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 150700; ask volumes: 10000; bid prices: 150400; bid volumes: 124
2023-03-12 09:50:36.587763 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150000; bid volumes: 1000
2023-03-12 09:50:36.599534 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 150400; bid volumes: 124
